gene,logFC,logCPM,F,PValue,FDR,Significant,direction
DMPK,0.15231676108515518,5.383117240903226,8.071092704901227,0.00752276799015027,0.012332794596816521,TRUE,Not significant
FBXL8,0.39627772319385196,2.525116819186138,8.063511535681394,0.00754821463227249,0.01237321391740105,TRUE,Not significant
GIMAP2,0.2773577044642271,3.1067735312559224,8.058990355163395,0.007563412778869791,0.012396826943554408,TRUE,Not significant
FRMD6,0.11068470871483461,6.7092525756840615,8.05461280336277,0.007578144114133538,0.012419669970001804,TRUE,Not significant
CD101,0.5210067063917183,1.0428755243095134,8.051245510462339,0.007589783397982543,0.012437441236157176,TRUE,Not significant
SETD9,-0.28851350712475043,2.960421472880193,8.049652908703429,0.007594916657352626,0.012444548417488368,TRUE,Not significant
FOXM1,0.11663327060991932,7.347315179964544,8.047768093141935,0.007601272704021395,0.012453657480487882,TRUE,Not significant
MYH3,0.4647682958645346,1.8448987023905454,8.045481237222683,0.00760909862311015,0.012465172568830485,TRUE,Not significant
SF3B4,-0.11263873366075176,6.907533685211545,8.035129661820912,0.00764417839920071,0.012521327644048114,TRUE,Not significant
ATP8B5P,1.2375399053024074,-0.8723489034545614,8.037844447712544,0.007648004867777821,0.012526282729054527,TRUE,Up-regulated
NPHP4,0.27654257969365403,3.3600992903828875,8.03249881322763,0.007653159585698649,0.012533412020585695,TRUE,Not significant
BMS1P23,0.3646433257889763,2.3765467236445765,8.026457278905912,0.007673803079620602,0.012565902790410687,TRUE,Not significant
SNX32,0.7044204260046313,0.35928094810326017,8.023028324002071,0.007686390131737565,0.012585195658816065,TRUE,Not significant
LOC105375728,0.817170573654246,0.008767717448370398,8.02264265231895,0.0076885774912718976,0.012587458488381664,TRUE,Not significant
TAS1R3,0.4666774770853736,1.4491079231397177,8.016588636354479,0.00770774014935881,0.012617509272567889,TRUE,Not significant
ZNF335,-0.13088762522650316,5.8188360973939055,8.014780458172712,0.007713809476872668,0.012624853724117,TRUE,Not significant
RCE1,-0.257165693561154,3.7018534647828054,8.014774383547568,0.007713842166686972,0.012624853724117,TRUE,Not significant
COA7,-0.13326365714410568,5.5464364415795755,8.01348710951398,0.007718258213039661,0.012630758650383196,TRUE,Not significant
C1orf174,-0.15877419521017896,4.960981369130809,8.00950751337097,0.007731964288270013,0.012651863675215693,TRUE,Not significant
NUDCD2,-0.16037019121201185,5.611918505671389,8.003952315145083,0.0077511390547339186,0.01268191180000954,TRUE,Not significant
IL10RB-DT,1.18409554486346,-0.9074600287713739,8.005999091151084,0.007756120619532098,0.012688734067750335,TRUE,Up-regulated
NOTCH1,0.12068169599512914,6.649603871424306,8.000808307624222,0.0077620138540095635,0.012697046210169491,TRUE,Not significant
FUT8,-0.1518881072926362,5.386657090238509,7.997655056025879,0.007772938016311751,0.012713585307131924,TRUE,Not significant
TSPAN14,-0.11346707951571491,6.484813587042942,7.994882840615139,0.007782554782450554,0.01272798276129561,TRUE,Not significant
FBXO36,-0.4154342683159736,1.893869968520248,7.992725536468583,0.007790142188489396,0.012739058632149953,TRUE,Not significant
PALM2AKAP2,-0.09630831892348544,8.005943804777543,7.991793501850742,0.007793287168496554,0.012742868338068954,TRUE,Not significant
CCDC18-AS1,0.37399190638532886,2.2996293399819345,7.989874956197319,0.007799994133722898,0.01275250086925616,TRUE,Not significant
SNAPC4,0.15611903036523503,5.390578703296942,7.987174782562462,0.007809363113290021,0.012766483156649203,TRUE,Not significant
ZNF8,-0.21808540419938693,3.9646541518257137,7.986731909833081,0.00781091409203006,0.012767683252293436,TRUE,Not significant
SEC61A1,0.0855436262719648,9.635940977026985,7.984155459037069,0.007819890461908828,0.012781019336989961,TRUE,Not significant
LOC100289361,-0.8260738613159441,0.002828432290251026,7.984022173460156,0.007823065181832857,0.012784871266420698,TRUE,Not significant
TMEM106B,0.12042138969109738,6.537457948217576,7.981828813210562,0.007828013688571042,0.012791620904586031,TRUE,Not significant
LINC01521,-0.30611338787147907,3.119954302615461,7.972400721964353,0.007861042815097762,0.012844250386784238,TRUE,Not significant
LOC107986363,0.3794009853767678,1.999980043215452,7.971896310851205,0.00786290369254686,0.012845948020749181,TRUE,Not significant
C2CD2,-0.15874149649325492,5.10403365172764,7.969500381110497,0.00787120895479361,0.012858172655040146,TRUE,Not significant
CDPF1,-0.29382383759870134,2.778691583801993,7.968215722397134,0.00787575091143641,0.01286424775271722,TRUE,Not significant
LRRC37A3,0.4239654855552677,2.0538969712738986,7.963933142520354,0.007890864436430679,0.012887587371098382,TRUE,Not significant
TGDS,-0.24597266088680253,3.9224262378370756,7.960818631712682,0.00790178870328576,0.012904080809983953,TRUE,Not significant
RNF141,0.17346757914316768,4.849810033247991,7.958850455986065,0.007908729279319831,0.012914065883385808,TRUE,Not significant
RNASEH2C,-0.18688794506585485,4.568706899787023,7.957387595649575,0.00791389868278834,0.012921157047109763,TRUE,Not significant
HES7,0.44140203375665815,2.026252059999135,7.952286414200537,0.007932030317640268,0.012949408174714579,TRUE,Not significant
MAP2K4P1,1.3400746140858266,-0.6399965399139976,7.953115101722627,0.007938131518344823,0.012958015209580113,TRUE,Up-regulated
ATXN7,0.12523904646938835,6.416852951647468,7.948314004377937,0.007946037602495445,0.012969566387531726,TRUE,Not significant
LOC124901417,0.7633990204215013,-0.04320622634777774,7.946010396649102,0.007955924743574663,0.012984348307619504,TRUE,Not significant
MEF2C,0.18073319067571353,4.215665064951616,7.942293521147615,0.007967446801020498,0.013001795103356691,TRUE,Not significant
MTMR3,0.13038746375029722,5.646556485654607,7.93821432984702,0.007981978559316946,0.013024149168193326,TRUE,Not significant
ABHD12,0.11022469557492177,6.518875978403369,7.936221266791672,0.007989091389672931,0.013034394407159491,TRUE,Not significant
PSPN,1.0805451712565484,-0.5081885409545018,7.936848978966307,0.007992528525969525,0.01303864115028741,TRUE,Up-regulated
VKORC1,-0.14300125517110135,5.5841479729679655,7.931815705264553,0.008004839190673404,0.013057177545658065,TRUE,Not significant
WASHC1,-0.2929475471372496,3.2994040874242,7.931618924993955,0.008005561895076216,0.013057177545658065,TRUE,Not significant
LOC124900773,1.0415707397540548,-0.4550922924757681,7.930323792883372,0.008015517184914238,0.013072050667801496,TRUE,Up-regulated
SHMT1,-0.3858551320586954,2.0063477992154555,7.927179261016242,0.008021520702898079,0.013080476639154614,TRUE,Not significant
SNX3,-0.10065762645750162,7.440991934020075,7.921157166192464,0.00804307536693062,0.0131142570399672,TRUE,Not significant
TANC2,0.11675270848753815,6.428216928197483,7.920663598711283,0.008044850871103376,0.013115783781719598,TRUE,Not significant
LOC107984950,-0.5365963300548022,1.3186593061804883,7.919745962710146,0.008048388984964305,0.01312018354557698,TRUE,Not significant
ATPSCKMT,-0.170964535097629,4.672045539542026,7.917020565030503,0.008057969721755013,0.013134431823029603,TRUE,Not significant
CEP135,0.17665137730648617,4.424726694360733,7.912094126592868,0.008075745306321143,0.013162033278185553,TRUE,Not significant
FAM204A,-0.16210731728096817,4.806576151933684,7.909676141560213,0.008084483952127016,0.013174901905092823,TRUE,Not significant
LOC105370135,0.8157162744039834,-0.08338675000274842,7.908405955073739,0.00808867298267412,0.013180354328523406,TRUE,Not significant
SNORD116-20,0.9824113156565291,-0.6204534628486049,7.909659977870173,0.008092116908121155,0.01318459160574728,TRUE,Not significant
IKZF3,-0.7277519174334238,0.6768900078896304,7.9072356576067495,0.00809434942134302,0.013186854435646383,TRUE,Not significant
PGBD2,0.2500944904997692,3.228461961265799,7.906066438546974,0.008097568375919437,0.013190723680627493,TRUE,Not significant
MPG,0.23137686214799216,4.198198360613414,7.904263692191037,0.008104085644056958,0.01319996442440707,TRUE,Not significant
FSTL5,-0.7662638945947585,0.71269527885785,7.898947222739192,0.008124007226003952,0.013231033962951107,TRUE,Not significant
LOC124905010,0.21450045774902798,4.161403557880283,7.8948811653694335,0.008138184457427788,0.013252348717872092,TRUE,Not significant
TUBG2,-0.20692098038542076,4.380038267092993,7.8945430095964175,0.00813941554903487,0.013252348717872092,TRUE,Not significant
LOC105375783,1.1997009273410235,-1.1142250644683422,7.894758274743824,0.008139638367982859,0.013252348717872092,TRUE,Up-regulated
CCDC120,0.9681950704707081,-0.41711527865238945,7.891999771617427,0.008153036151053129,0.013272779402245643,TRUE,Not significant
GRHL1,0.3330720416870059,2.5797837121042497,7.889695222655384,0.008157121283415262,0.013278046829804265,TRUE,Not significant
LINC01694,0.6037236758854214,0.7057515246270296,7.885424967295587,0.008173198329369833,0.01330283139519426,TRUE,Not significant
LOC124904431,0.8162254963589158,-0.03533535970610364,7.882108752426234,0.008186606176690746,0.013322761938541199,TRUE,Not significant
STX5,0.17165291618238904,4.812594490210294,7.8814809139343796,0.008187148331393999,0.013322761938541199,TRUE,Not significant
LOC107987116,0.7124314211451158,0.5036064970575393,7.879523642411259,0.008195025845511593,0.01333419258435834,TRUE,Not significant
FBXL17,0.15313050010498502,5.486092240751324,7.878651398355263,0.008197527459000804,0.013336874589797291,TRUE,Not significant
ARL10,-0.15913711618841084,5.002058128334538,7.87384264075351,0.008215201458008269,0.01336423800881237,TRUE,Not significant
RHOBTB2,0.1643005857646701,4.989982010751896,7.872267949217589,0.008220997602662908,0.013371646536508996,TRUE,Not significant
LOC124904075,-1.006763796790804,-0.2801364287849055,7.874002202378258,0.008221466616497215,0.013371646536508996,TRUE,Down-regulated
OSR2,-0.4118320448256156,1.813493499956216,7.871291135469615,0.008224684741455731,0.013375488763807416,TRUE,Not significant
RPS6KL1,0.592841625193338,1.1264999363715533,7.86974228121521,0.008230519126023895,0.01338358447146832,TRUE,Not significant
GPAT3,0.15798189693824072,5.006014006369686,7.8689076959560875,0.008233380999160584,0.01338684541941953,TRUE,Not significant
ZPR1,0.1493889744241992,5.49720809112899,7.865714207275993,0.008245167913717922,0.013404615611754848,TRUE,Not significant
MFN2,-0.10102380073636916,7.828428464676265,7.865440248293331,0.008246179436803938,0.013404865792745248,TRUE,Not significant
LINC01315,-0.5772497947661642,0.9116293594763553,7.854332461099169,0.008287728675403751,0.013471006572021696,TRUE,Not significant
MTR,-0.12229521091687386,5.925718522777415,7.853933386245341,0.008288809061664458,0.013471361717148328,TRUE,Not significant
NUDT2,-0.23413938787639915,3.8382247339190307,7.852662662099004,0.008293541084559495,0.013477650982705853,TRUE,Not significant
FASTKD3,-0.20566074293398115,4.438648103023175,7.849278955022534,0.008306121791961956,0.013496692338950553,TRUE,Not significant
CILP,1.5095656959763186,-0.9704714349678273,7.83692575000845,0.008319961494994416,0.013517775277210263,TRUE,Up-regulated
FAM120C,0.11491894964496545,6.355941791719251,7.843059710918409,0.00832931045065714,0.013531558293708668,TRUE,Not significant
ARID5B,-0.13262650199832773,5.855260367210842,7.842504160982568,0.008331385613940782,0.013533522879431971,TRUE,Not significant
PCGF6,-0.22038025126314728,3.7771989168333326,7.840511164335135,0.00833884508413825,0.013544232429084571,TRUE,Not significant
PGM5P2,0.5742078062798646,1.149474522036196,7.837990509790054,0.008348474622035822,0.013558464083792592,TRUE,Not significant
CRYGS,0.6896167279043224,0.5698582780018437,7.835645738806056,0.008357676156332176,0.013571997747893185,TRUE,Not significant
KIAA0895L,-0.192655847532126,4.496245617787642,7.83458658715247,0.008361020410435837,0.013576017973728665,TRUE,Not significant
ODAD4,0.4140568997345027,1.9817712786257482,7.834198633530927,0.008362538545733477,0.013577072553216397,TRUE,Not significant
PDZRN4,1.5448836310743004,-1.0581881221423617,7.833231827194704,0.008365172271457248,0.013579937952106023,TRUE,Up-regulated
NSUN3,-0.15431677982888886,5.120658191425503,7.829581173788914,0.008379811027525441,0.013601250630543746,TRUE,Not significant
FRZB,0.6942434174627027,0.2917040485001163,7.829837201235833,0.00838004117544058,0.013601250630543746,TRUE,Not significant
CASP2,0.10244441797577422,7.125384775253236,7.81638284242466,0.008429579420411344,0.013680233240684176,TRUE,Not significant
CDYL,-0.13441552563297912,5.800199178733847,7.812556884147662,0.0084440663628437,0.013702321143194252,TRUE,Not significant
SNORD38B,-1.1641228140799116,-0.42939856226954903,7.81123856646854,0.008458036681510944,0.013723566213227038,TRUE,Down-regulated
CRY2,0.23042526802378277,3.5931545075010654,7.808267943520944,0.008460351413305957,0.013725897092585853,TRUE,Not significant
SGF29,-0.2666082584370883,3.715029337712916,7.806075548882232,0.008468680445072072,0.013737983949815931,TRUE,Not significant
LOC105379274,0.8821995027218875,-0.24409601920871218,7.801126164894184,0.008490249553388151,0.013771544263123372,TRUE,Not significant
FBXO4,0.23686861572520856,3.71392999081791,7.797036082948944,0.008503121932603788,0.013790992612493225,TRUE,Not significant
BAZ2A,-0.10247744497929796,7.585508601976892,7.796496743187643,0.008505169123919847,0.01379288165665773,TRUE,Not significant
LOC124906082,1.0804688343838964,-0.8762800504705963,7.798476699930357,0.008509786890526885,0.013798938593104599,TRUE,Up-regulated
LRIG2,0.15834642892034817,5.132914423093175,7.787884728041997,0.0085381315269047,0.013843464291029093,TRUE,Not significant
LOC124901788,0.992890205221908,-0.2631156599584542,7.78608960206014,0.008551189216170712,0.013862326795301373,TRUE,Not significant
ANKRD28,-0.11734397176442027,6.59268757474969,7.784391702798657,0.008551539024970942,0.013862326795301373,TRUE,Not significant
AGAP2,0.7673191734149998,0.3556377589618567,7.7833523896495045,0.008556504820485054,0.013868938125498434,TRUE,Not significant
LINC01935,-1.163094012805117,-0.7284558881017711,7.784078306771366,0.008566455012990977,0.01388362628090512,TRUE,Down-regulated
CLDN4,0.14538837380169692,6.403192932664857,7.778225761565498,0.008575262966176236,0.013896460358873465,TRUE,Not significant
MAP3K11,0.12890668191105437,5.704261745083602,7.775667747489109,0.008585126141187095,0.013911001615877492,TRUE,Not significant
MRPL57,-0.1323207546365081,5.70990617970895,7.770660630975371,0.008604467424021888,0.013940896220323636,TRUE,Not significant
DUSP1,0.10931174345003973,7.141238217087159,7.757076264247176,0.00865717674655099,0.01402484168206799,TRUE,Not significant
F2RL1,0.45021198442647564,2.2251176058564575,7.75369621626634,0.008670384979405756,0.014044783628159599,TRUE,Not significant
LOC124906254,0.9706727772022201,-0.5011134601007425,7.754108618542937,0.008673559516164133,0.014048469972812994,TRUE,Not significant
ZNF233,-0.622202720077359,1.0310729304114712,7.751038098666756,0.008681091658553746,0.014059212788643152,TRUE,Not significant
C1QL1,0.6153847665789656,0.6332150760911506,7.746333152116545,0.00869964031793539,0.014087793013813733,TRUE,Not significant
KATNA1,-0.1791969917348111,4.5537698398036754,7.744753268631268,0.008705294957271358,0.014095489504004074,TRUE,Not significant
KDM7A-DT,0.8192952792423056,0.3255129184149207,7.740909202458441,0.00872162532371602,0.014120468594332025,TRUE,Not significant
LAMB2P1,0.8744620972939893,-0.0805236833634419,7.740093429565374,0.008725637165387849,0.014125500662352363,TRUE,Not significant
LINC02709,0.9296692280970266,-0.3686769580248407,7.734312329799093,0.008750437126753928,0.014164181057494191,TRUE,Not significant
RNF167,0.11683984408764948,6.643377204687963,7.732276536564519,0.008754302586690188,0.014168786230708493,TRUE,Not significant
TBC1D1,0.12919931234567986,5.60052417449212,7.732075482815728,0.008755095164183149,0.014168786230708493,TRUE,Not significant
PRR7-AS1,0.4450902826291279,1.8308754879674292,7.725037290076409,0.008782964707528469,0.014212417266660107,TRUE,Not significant
PIP5KL1,0.6255514565743079,0.6210624708471116,7.724918080534842,0.008784085484778666,0.014212759433446225,TRUE,Not significant
LINC01619,1.0718433353867987,-0.7471893968925704,7.723346191000917,0.008799265539100036,0.01423584725971779,TRUE,Up-regulated
LOC105372862,0.6336439264558223,1.0110820795985278,7.718690881359467,0.00880830231690706,0.014248992466700201,TRUE,Not significant
GHR,-0.3731227109258645,2.1982685569279066,7.711232137800788,0.00883769617613677,0.014295062737557455,TRUE,Not significant
NBPF3,-0.2374009442787549,3.4962405788301734,7.703097751455082,0.008870098963019438,0.014345989941224525,TRUE,Not significant
ZNF41,0.14395923081690554,5.351118384899353,7.699817461147865,0.008883202221337826,0.014365695884067275,TRUE,Not significant
SUPT3H,-0.5110617594648835,1.8441329492307104,7.697691336081499,0.008891814333313831,0.014378135529660167,TRUE,Not significant
CPQ,0.27706084648496604,3.2185101583892486,7.697253850085058,0.008893489971675255,0.014379357428083607,TRUE,Not significant
LIMK1,-0.11641032327863411,7.157945319157678,7.693807235113231,0.008907292331165866,0.014398875669583255,TRUE,Not significant
